# {"date": "2014-05-05T11:08:14.320000", "MAC": "98:D3:31:B2:11:27", "ChannelsOrder": ["SeqN", "Digital0", "Digital1", "Digital2", "Digital3", "ECG"]}
3	1	1	1	1	455
4	1	1	1	1	478
5	1	1	1	1	496
6	1	1	1	1	512
7	1	1	1	1	519
8	1	1	1	1	524
9	1	1	1	1	519
10	1	1	1	1	510
11	1	1	1	1	494
12	1	1	1	1	473
13	1	1	1	1	454
14	1	1	1	1	432
15	1	1	1	1	412
0	1	1	1	1	396
1	1	1	1	1	384
2	1	1	1	1	376
3	1	1	1	1	376
4	1	1	1	1	384
5	1	1	1	1	396
6	1	1	1	1	415
7	1	1	1	1	435
8	1	1	1	1	455
9	1	1	1	1	476
10	1	1	1	1	492
11	1	1	1	1	499
12	1	1	1	1	502
13	1	1	1	1	496
14	1	1	1	1	483
15	1	1	1	1	467
0	1	1	1	1	448
1	1	1	1	1	428
2	1	1	1	1	408
3	1	1	1	1	385
4	1	1	1	1	368
5	1	1	1	1	355
6	1	1	1	1	348
7	1	1	1	1	348
8	1	1	1	1	352
9	1	1	1	1	364
10	1	1	1	1	380
11	1	1	1	1	399
12	1	1	1	1	415
13	1	1	1	1	433
14	1	1	1	1	448
15	1	1	1	1	455
0	1	1	1	1	455
1	1	1	1	1	448
2	1	1	1	1	440
3	1	1	1	1	423
4	1	1	1	1	403
5	1	1	1	1	384
6	1	1	1	1	364
7	1	1	1	1	345
8	1	1	1	1	332
9	1	1	1	1	319
10	1	1	1	1	312
11	1	1	1	1	316
12	1	1	1	1	319
13	1	1	1	1	335
14	1	1	1	1	353
15	1	1	1	1	376
0	1	1	1	1	396
1	1	1	1	1	415
2	1	1	1	1	432
3	1	1	1	1	440
4	1	1	1	1	444
5	1	1	1	1	440
6	1	1	1	1	432
7	1	1	1	1	415
8	1	1	1	1	399
9	1	1	1	1	384
10	1	1	1	1	364
11	1	1	1	1	348
12	1	1	1	1	332
13	1	1	1	1	319
14	1	1	1	1	316
15	1	1	1	1	316
0	1	1	1	1	323
1	1	1	1	1	337
2	1	1	1	1	355
3	1	1	1	1	380
4	1	1	1	1	399
5	1	1	1	1	423
6	1	1	1	1	440
7	1	1	1	1	448
8	1	1	1	1	451
9	1	1	1	1	449
10	1	1	1	1	440
11	1	1	1	1	428
12	1	1	1	1	412
13	1	1	1	1	391
14	1	1	1	1	376
15	1	1	1	1	355
0	1	1	1	1	344
1	1	1	1	1	332
2	1	1	1	1	326
3	1	1	1	1	327
4	1	1	1	1	334
5	1	1	1	1	348
6	1	1	1	1	366
7	1	1	1	1	385
8	1	1	1	1	408
9	1	1	1	1	428
10	1	1	1	1	440
11	1	1	1	1	449
12	1	1	1	1	451
13	1	1	1	1	448
14	1	1	1	1	440
15	1	1	1	1	423
0	1	1	1	1	408
1	1	1	1	1	387
2	1	1	1	1	368
3	1	1	1	1	352
4	1	1	1	1	335
5	1	1	1	1	323
6	1	1	1	1	319
7	1	1	1	1	319
8	1	1	1	1	327
9	1	1	1	1	344
10	1	1	1	1	364
11	1	1	1	1	385
12	1	1	1	1	408
13	1	1	1	1	432
14	1	1	1	1	448
15	1	1	1	1	455
0	1	1	1	1	460
1	1	1	1	1	455
2	1	1	1	1	448
3	1	1	1	1	433
4	1	1	1	1	415
5	1	1	1	1	399
6	1	1	1	1	384
7	1	1	1	1	364
8	1	1	1	1	352
9	1	1	1	1	339
10	1	1	1	1	335
11	1	1	1	1	335
12	1	1	1	1	345
13	1	1	1	1	359
14	1	1	1	1	380
15	1	1	1	1	399
0	1	1	1	1	422
1	1	1	1	1	440
2	1	1	1	1	455
3	1	1	1	1	463
4	1	1	1	1	465
5	1	1	1	1	463
6	1	1	1	1	451
7	1	1	1	1	440
8	1	1	1	1	419
9	1	1	1	1	399
10	1	1	1	1	384
11	1	1	1	1	364
12	1	1	1	1	352
13	1	1	1	1	339
14	1	1	1	1	335
15	1	1	1	1	335
0	1	1	1	1	345
1	1	1	1	1	359
2	1	1	1	1	384
3	1	1	1	1	403
4	1	1	1	1	428
5	1	1	1	1	448
6	1	1	1	1	463
7	1	1	1	1	472
8	1	1	1	1	476
9	1	1	1	1	472
10	1	1	1	1	462
11	1	1	1	1	448
12	1	1	1	1	430
13	1	1	1	1	412
14	1	1	1	1	391
15	1	1	1	1	376
0	1	1	1	1	359
1	1	1	1	1	352
2	1	1	1	1	348
3	1	1	1	1	350
4	1	1	1	1	359
5	1	1	1	1	376
6	1	1	1	1	391
7	1	1	1	1	415
8	1	1	1	1	440
9	1	1	1	1	460
10	1	1	1	1	473
11	1	1	1	1	483
12	1	1	1	1	486
13	1	1	1	1	480
14	1	1	1	1	472
15	1	1	1	1	455
0	1	1	1	1	435
1	1	1	1	1	415
2	1	1	1	1	393
3	1	1	1	1	376
4	1	1	1	1	359
5	1	1	1	1	348
6	1	1	1	1	342
7	1	1	1	1	344
8	1	1	1	1	352
9	1	1	1	1	366
10	1	1	1	1	384
11	1	1	1	1	408
12	1	1	1	1	432
13	1	1	1	1	451
14	1	1	1	1	467
15	1	1	1	1	480
0	1	1	1	1	481
1	1	1	1	1	480
2	1	1	1	1	472
3	1	1	1	1	455
4	1	1	1	1	440
5	1	1	1	1	417
6	1	1	1	1	399
7	1	1	1	1	384
8	1	1	1	1	364
9	1	1	1	1	352
10	1	1	1	1	348
11	1	1	1	1	348
12	1	1	1	1	353
13	1	1	1	1	368
14	1	1	1	1	387
15	1	1	1	1	409
0	1	1	1	1	432
1	1	1	1	1	455
2	1	1	1	1	472
3	1	1	1	1	483
4	1	1	1	1	487
5	1	1	1	1	483
6	1	1	1	1	476
7	1	1	1	1	463
8	1	1	1	1	448
9	1	1	1	1	432
10	1	1	1	1	412
11	1	1	1	1	396
12	1	1	1	1	384
13	1	1	1	1	374
14	1	1	1	1	369
15	1	1	1	1	371
0	1	1	1	1	384
1	1	1	1	1	398
2	1	1	1	1	415
3	1	1	1	1	440
4	1	1	1	1	463
5	1	1	1	1	483
6	1	1	1	1	499
7	1	1	1	1	510
8	1	1	1	1	512
9	1	1	1	1	508
10	1	1	1	1	497
11	1	1	1	1	483
12	1	1	1	1	465
13	1	1	1	1	448
14	1	1	1	1	428
15	1	1	1	1	409
0	1	1	1	1	396
1	1	1	1	1	384
2	1	1	1	1	380
3	1	1	1	1	384
4	1	1	1	1	387
5	1	1	1	1	403
6	1	1	1	1	423
7	1	1	1	1	444
8	1	1	1	1	467
9	1	1	1	1	487
10	1	1	1	1	504
11	1	1	1	1	513
12	1	1	1	1	518
13	1	1	1	1	513
14	1	1	1	1	504
15	1	1	1	1	492
0	1	1	1	1	472
1	1	1	1	1	454
2	1	1	1	1	433
3	1	1	1	1	415
4	1	1	1	1	399
5	1	1	1	1	391
6	1	1	1	1	385
7	1	1	1	1	387
8	1	1	1	1	396
9	1	1	1	1	412
10	1	1	1	1	432
11	1	1	1	1	454
12	1	1	1	1	476
13	1	1	1	1	496
14	1	1	1	1	512
15	1	1	1	1	524
0	1	1	1	1	527
1	1	1	1	1	524
2	1	1	1	1	513
3	1	1	1	1	499
4	1	1	1	1	481
5	1	1	1	1	463
6	1	1	1	1	444
7	1	1	1	1	423
8	1	1	1	1	412
9	1	1	1	1	399
10	1	1	1	1	396
11	1	1	1	1	398
12	1	1	1	1	408
13	1	1	1	1	423
14	1	1	1	1	441
15	1	1	1	1	463
0	1	1	1	1	487
1	1	1	1	1	510
2	1	1	1	1	527
3	1	1	1	1	536
4	1	1	1	1	540
5	1	1	1	1	536
6	1	1	1	1	527
7	1	1	1	1	513
8	1	1	1	1	496
9	1	1	1	1	480
10	1	1	1	1	460
11	1	1	1	1	444
12	1	1	1	1	428
13	1	1	1	1	415
14	1	1	1	1	414
15	1	1	1	1	415
0	1	1	1	1	423
1	1	1	1	1	440
2	1	1	1	1	455
3	1	1	1	1	480
4	1	1	1	1	499
5	1	1	1	1	519
6	1	1	1	1	536
7	1	1	1	1	543
8	1	1	1	1	543
9	1	1	1	1	540
10	1	1	1	1	527
11	1	1	1	1	513
12	1	1	1	1	496
13	1	1	1	1	476
14	1	1	1	1	455
15	1	1	1	1	438
0	1	1	1	1	423
1	1	1	1	1	412
2	1	1	1	1	408
3	1	1	1	1	408
4	1	1	1	1	419
5	1	1	1	1	433
6	1	1	1	1	455
7	1	1	1	1	478
8	1	1	1	1	499
9	1	1	1	1	519
10	1	1	1	1	536
11	1	1	1	1	543
12	1	1	1	1	550
13	1	1	1	1	543
14	1	1	1	1	536
15	1	1	1	1	519
0	1	1	1	1	504
1	1	1	1	1	483
2	1	1	1	1	463
3	1	1	1	1	448
4	1	1	1	1	432
5	1	1	1	1	419
6	1	1	1	1	415
7	1	1	1	1	415
8	1	1	1	1	428
9	1	1	1	1	441
10	1	1	1	1	463
11	1	1	1	1	483
12	1	1	1	1	508
13	1	1	1	1	527
14	1	1	1	1	543
15	1	1	1	1	556
0	1	1	1	1	560
1	1	1	1	1	560
2	1	1	1	1	551
3	1	1	1	1	536
4	1	1	1	1	519
5	1	1	1	1	504
6	1	1	1	1	483
7	1	1	1	1	467
8	1	1	1	1	455
9	1	1	1	1	448
10	1	1	1	1	444
11	1	1	1	1	448
12	1	1	1	1	460
13	1	1	1	1	478
14	1	1	1	1	499
15	1	1	1	1	527
0	1	1	1	1	556
1	1	1	1	1	583
2	1	1	1	1	608
3	1	1	1	1	624
4	1	1	1	1	633
5	1	1	1	1	639
6	1	1	1	1	639
7	1	1	1	1	632
8	1	1	1	1	624
9	1	1	1	1	615
10	1	1	1	1	604
11	1	1	1	1	591
12	1	1	1	1	588
13	1	1	1	1	583
14	1	1	1	1	583
15	1	1	1	1	591
0	1	1	1	1	604
1	1	1	1	1	620
2	1	1	1	1	639
3	1	1	1	1	655
4	1	1	1	1	671
5	1	1	1	1	684
6	1	1	1	1	688
7	1	1	1	1	679
8	1	1	1	1	668
9	1	1	1	1	639
10	1	1	1	1	615
11	1	1	1	1	575
12	1	1	1	1	537
13	1	1	1	1	496
14	1	1	1	1	451
15	1	1	1	1	409
0	1	1	1	1	371
1	1	1	1	1	339
2	1	1	1	1	316
3	1	1	1	1	300
4	1	1	1	1	294
5	1	1	1	1	295
6	1	1	1	1	307
7	1	1	1	1	323
8	1	1	1	1	345
9	1	1	1	1	368
10	1	1	1	1	387
11	1	1	1	1	403
12	1	1	1	1	415
13	1	1	1	1	419
14	1	1	1	1	419
15	1	1	1	1	415
0	1	1	1	1	408
1	1	1	1	1	396
2	1	1	1	1	384
3	1	1	1	1	374
4	1	1	1	1	366
5	1	1	1	1	359
6	1	1	1	1	359
7	1	1	1	1	368
8	1	1	1	1	384
9	1	1	1	1	399
10	1	1	1	1	422
11	1	1	1	1	448
12	1	1	1	1	472
13	1	1	1	1	494
14	1	1	1	1	510
15	1	1	1	1	519
0	1	1	1	1	524
1	1	1	1	1	519
2	1	1	1	1	508
3	1	1	1	1	494
4	1	1	1	1	473
5	1	1	1	1	454
6	1	1	1	1	432
7	1	1	1	1	414
8	1	1	1	1	398
9	1	1	1	1	385
10	1	1	1	1	384
11	1	1	1	1	384
12	1	1	1	1	391
13	1	1	1	1	403
14	1	1	1	1	423
15	1	1	1	1	448
0	1	1	1	1	472
1	1	1	1	1	492
2	1	1	1	1	508
3	1	1	1	1	518
4	1	1	1	1	519
5	1	1	1	1	515
6	1	1	1	1	504
7	1	1	1	1	492
8	1	1	1	1	472
9	1	1	1	1	451
10	1	1	1	1	432
11	1	1	1	1	414
12	1	1	1	1	398
13	1	1	1	1	385
14	1	1	1	1	384
15	1	1	1	1	384
0	1	1	1	1	387
1	1	1	1	1	399
2	1	1	1	1	419
3	1	1	1	1	440
4	1	1	1	1	463
5	1	1	1	1	481
6	1	1	1	1	496
7	1	1	1	1	504
8	1	1	1	1	508
9	1	1	1	1	504
10	1	1	1	1	492
11	1	1	1	1	476
12	1	1	1	1	460
13	1	1	1	1	440
14	1	1	1	1	419
15	1	1	1	1	401
0	1	1	1	1	387
1	1	1	1	1	377
2	1	1	1	1	374
3	1	1	1	1	376
4	1	1	1	1	384
5	1	1	1	1	398
6	1	1	1	1	415
7	1	1	1	1	440
8	1	1	1	1	460
9	1	1	1	1	480
10	1	1	1	1	496
11	1	1	1	1	504
12	1	1	1	1	508
13	1	1	1	1	504
14	1	1	1	1	496
15	1	1	1	1	481
0	1	1	1	1	463
1	1	1	1	1	448
2	1	1	1	1	430
3	1	1	1	1	412
4	1	1	1	1	398
5	1	1	1	1	387
6	1	1	1	1	384
7	1	1	1	1	384
8	1	1	1	1	391
9	1	1	1	1	408
10	1	1	1	1	425
11	1	1	1	1	448
12	1	1	1	1	470
13	1	1	1	1	487
14	1	1	1	1	504
15	1	1	1	1	512
0	1	1	1	1	513
1	1	1	1	1	510
2	1	1	1	1	499
3	1	1	1	1	486
4	1	1	1	1	467
5	1	1	1	1	448
6	1	1	1	1	432
7	1	1	1	1	414
8	1	1	1	1	399
9	1	1	1	1	390
10	1	1	1	1	384
11	1	1	1	1	387
12	1	1	1	1	398
13	1	1	1	1	412
14	1	1	1	1	432
15	1	1	1	1	454
0	1	1	1	1	476
1	1	1	1	1	496
2	1	1	1	1	510
3	1	1	1	1	519
4	1	1	1	1	519
5	1	1	1	1	515
6	1	1	1	1	504
7	1	1	1	1	492
8	1	1	1	1	473
9	1	1	1	1	455
10	1	1	1	1	435
11	1	1	1	1	419
12	1	1	1	1	408
13	1	1	1	1	398
14	1	1	1	1	391
15	1	1	1	1	398
0	1	1	1	1	408
1	1	1	1	1	423
2	1	1	1	1	440
3	1	1	1	1	463
4	1	1	1	1	483
5	1	1	1	1	504
6	1	1	1	1	518
7	1	1	1	1	527
8	1	1	1	1	527
9	1	1	1	1	524
10	1	1	1	1	513
11	1	1	1	1	499
12	1	1	1	1	483
13	1	1	1	1	463
14	1	1	1	1	448
15	1	1	1	1	432
0	1	1	1	1	419
1	1	1	1	1	412
2	1	1	1	1	408
3	1	1	1	1	412
4	1	1	1	1	423
5	1	1	1	1	440
6	1	1	1	1	460
7	1	1	1	1	481
8	1	1	1	1	504
9	1	1	1	1	526
10	1	1	1	1	542
11	1	1	1	1	551
12	1	1	1	1	551
13	1	1	1	1	550
14	1	1	1	1	540
15	1	1	1	1	526
0	1	1	1	1	508
1	1	1	1	1	487
2	1	1	1	1	472
3	1	1	1	1	451
4	1	1	1	1	435
5	1	1	1	1	423
6	1	1	1	1	419
7	1	1	1	1	423
8	1	1	1	1	432
9	1	1	1	1	444
10	1	1	1	1	463
11	1	1	1	1	486
12	1	1	1	1	508
13	1	1	1	1	527
14	1	1	1	1	543
15	1	1	1	1	551
0	1	1	1	1	553
1	1	1	1	1	551
2	1	1	1	1	540
3	1	1	1	1	527
4	1	1	1	1	510
5	1	1	1	1	489
6	1	1	1	1	472
7	1	1	1	1	455
8	1	1	1	1	440
9	1	1	1	1	432
10	1	1	1	1	428
11	1	1	1	1	432
12	1	1	1	1	440
13	1	1	1	1	455
14	1	1	1	1	473
15	1	1	1	1	496
0	1	1	1	1	519
1	1	1	1	1	540
2	1	1	1	1	553
3	1	1	1	1	561
4	1	1	1	1	563
5	1	1	1	1	560
6	1	1	1	1	550
7	1	1	1	1	536
8	1	1	1	1	515
9	1	1	1	1	496
10	1	1	1	1	476
11	1	1	1	1	455
12	1	1	1	1	444
13	1	1	1	1	433
14	1	1	1	1	430
15	1	1	1	1	432
0	1	1	1	1	440
1	1	1	1	1	455
2	1	1	1	1	476
3	1	1	1	1	496
4	1	1	1	1	519
5	1	1	1	1	540
6	1	1	1	1	551
7	1	1	1	1	561
8	1	1	1	1	563
9	1	1	1	1	560
10	1	1	1	1	547
11	1	1	1	1	531
12	1	1	1	1	515
13	1	1	1	1	496
14	1	1	1	1	478
15	1	1	1	1	460
0	1	1	1	1	448
1	1	1	1	1	435
2	1	1	1	1	432
3	1	1	1	1	433
4	1	1	1	1	444
5	1	1	1	1	460
6	1	1	1	1	480
7	1	1	1	1	499
8	1	1	1	1	519
9	1	1	1	1	540
10	1	1	1	1	551
11	1	1	1	1	560
12	1	1	1	1	560
13	1	1	1	1	551
14	1	1	1	1	540
15	1	1	1	1	524
0	1	1	1	1	504
1	1	1	1	1	480
2	1	1	1	1	460
3	1	1	1	1	440
4	1	1	1	1	423
5	1	1	1	1	412
6	1	1	1	1	403
7	1	1	1	1	406
8	1	1	1	1	412
9	1	1	1	1	423
10	1	1	1	1	441
11	1	1	1	1	462
12	1	1	1	1	480
13	1	1	1	1	497
14	1	1	1	1	511
15	1	1	1	1	515
0	1	1	1	1	515
1	1	1	1	1	508
2	1	1	1	1	496
3	1	1	1	1	478
4	1	1	1	1	455
5	1	1	1	1	433
6	1	1	1	1	412
7	1	1	1	1	391
8	1	1	1	1	376
9	1	1	1	1	359
10	1	1	1	1	355
11	1	1	1	1	355
12	1	1	1	1	359
13	1	1	1	1	376
14	1	1	1	1	391
15	1	1	1	1	412
0	1	1	1	1	432
1	1	1	1	1	451
2	1	1	1	1	463
3	1	1	1	1	472
4	1	1	1	1	472
5	1	1	1	1	467
6	1	1	1	1	455
7	1	1	1	1	440
8	1	1	1	1	419
9	1	1	1	1	399
10	1	1	1	1	380
11	1	1	1	1	359
12	1	1	1	1	344
13	1	1	1	1	332
14	1	1	1	1	326
15	1	1	1	1	326
0	1	1	1	1	334
1	1	1	1	1	348
2	1	1	1	1	366
3	1	1	1	1	385
4	1	1	1	1	408
5	1	1	1	1	428
6	1	1	1	1	444
7	1	1	1	1	449
8	1	1	1	1	451
9	1	1	1	1	448
10	1	1	1	1	435
11	1	1	1	1	419
12	1	1	1	1	399
13	1	1	1	1	384
14	1	1	1	1	359
15	1	1	1	1	344
0	1	1	1	1	327
1	1	1	1	1	316
2	1	1	1	1	312
3	1	1	1	1	316
4	1	1	1	1	323
5	1	1	1	1	339
6	1	1	1	1	359
7	1	1	1	1	384
8	1	1	1	1	408
9	1	1	1	1	432
10	1	1	1	1	448
11	1	1	1	1	455
12	1	1	1	1	460
13	1	1	1	1	455
14	1	1	1	1	448
15	1	1	1	1	432
0	1	1	1	1	414
1	1	1	1	1	391
2	1	1	1	1	376
3	1	1	1	1	358
4	1	1	1	1	344
5	1	1	1	1	332
6	1	1	1	1	327
7	1	1	1	1	327
8	1	1	1	1	335
9	1	1	1	1	352
10	1	1	1	1	368
11	1	1	1	1	391
12	1	1	1	1	412
13	1	1	1	1	432
14	1	1	1	1	448
15	1	1	1	1	455
0	1	1	1	1	460
1	1	1	1	1	455
2	1	1	1	1	448
3	1	1	1	1	433
4	1	1	1	1	415
5	1	1	1	1	399
6	1	1	1	1	384
7	1	1	1	1	368
8	1	1	1	1	352
9	1	1	1	1	342
10	1	1	1	1	335
11	1	1	1	1	335
12	1	1	1	1	344
13	1	1	1	1	355
14	1	1	1	1	376
15	1	1	1	1	396
0	1	1	1	1	415
1	1	1	1	1	435
2	1	1	1	1	448
3	1	1	1	1	455
4	1	1	1	1	460
5	1	1	1	1	455
6	1	1	1	1	448
7	1	1	1	1	432
8	1	1	1	1	415
9	1	1	1	1	398
10	1	1	1	1	380
11	1	1	1	1	364
12	1	1	1	1	350
13	1	1	1	1	339
14	1	1	1	1	335
15	1	1	1	1	339
0	1	1	1	1	350
1	1	1	1	1	364
2	1	1	1	1	384
3	1	1	1	1	408
4	1	1	1	1	430
5	1	1	1	1	448
6	1	1	1	1	463
7	1	1	1	1	472
8	1	1	1	1	476
9	1	1	1	1	472
10	1	1	1	1	462
11	1	1	1	1	448
12	1	1	1	1	430
13	1	1	1	1	412
14	1	1	1	1	391
15	1	1	1	1	376
0	1	1	1	1	364
1	1	1	1	1	352
2	1	1	1	1	352
3	1	1	1	1	353
4	1	1	1	1	364
5	1	1	1	1	380
6	1	1	1	1	399
7	1	1	1	1	422
8	1	1	1	1	444
9	1	1	1	1	463
10	1	1	1	1	480
11	1	1	1	1	487
12	1	1	1	1	487
13	1	1	1	1	483
14	1	1	1	1	473
15	1	1	1	1	460
0	1	1	1	1	440
1	1	1	1	1	423
2	1	1	1	1	403
3	1	1	1	1	384
4	1	1	1	1	371
5	1	1	1	1	359
6	1	1	1	1	355
7	1	1	1	1	359
8	1	1	1	1	368
9	1	1	1	1	384
10	1	1	1	1	401
11	1	1	1	1	423
12	1	1	1	1	448
13	1	1	1	1	463
14	1	1	1	1	480
15	1	1	1	1	487
0	1	1	1	1	492
1	1	1	1	1	487
2	1	1	1	1	476
3	1	1	1	1	462
4	1	1	1	1	444
5	1	1	1	1	423
6	1	1	1	1	408
7	1	1	1	1	391
8	1	1	1	1	376
9	1	1	1	1	368
10	1	1	1	1	366
11	1	1	1	1	368
12	1	1	1	1	380
13	1	1	1	1	396
14	1	1	1	1	415
15	1	1	1	1	440
0	1	1	1	1	460
1	1	1	1	1	480
2	1	1	1	1	494
3	1	1	1	1	502
4	1	1	1	1	504
5	1	1	1	1	496
6	1	1	1	1	487
7	1	1	1	1	472
8	1	1	1	1	455
9	1	1	1	1	435
10	1	1	1	1	417
11	1	1	1	1	401
12	1	1	1	1	390
13	1	1	1	1	384
14	1	1	1	1	380
15	1	1	1	1	384
0	1	1	1	1	391
1	1	1	1	1	412
2	1	1	1	1	432
3	1	1	1	1	455
4	1	1	1	1	478
5	1	1	1	1	497
6	1	1	1	1	512
7	1	1	1	1	521
8	1	1	1	1	524
9	1	1	1	1	519
10	1	1	1	1	511
11	1	1	1	1	496
12	1	1	1	1	480
13	1	1	1	1	462
14	1	1	1	1	444
15	1	1	1	1	428
0	1	1	1	1	414
1	1	1	1	1	403
2	1	1	1	1	399
3	1	1	1	1	403
4	1	1	1	1	414
5	1	1	1	1	430
6	1	1	1	1	449
7	1	1	1	1	472
8	1	1	1	1	494
9	1	1	1	1	513
10	1	1	1	1	527
11	1	1	1	1	536
12	1	1	1	1	540
13	1	1	1	1	536
14	1	1	1	1	524
15	1	1	1	1	510
0	1	1	1	1	492
1	1	1	1	1	472
2	1	1	1	1	455
3	1	1	1	1	440
4	1	1	1	1	423
5	1	1	1	1	415
6	1	1	1	1	414
7	1	1	1	1	415
8	1	1	1	1	428
9	1	1	1	1	444
10	1	1	1	1	463
11	1	1	1	1	487
12	1	1	1	1	508
13	1	1	1	1	527
14	1	1	1	1	542
15	1	1	1	1	551
0	1	1	1	1	551
1	1	1	1	1	547
2	1	1	1	1	536
3	1	1	1	1	524
4	1	1	1	1	504
5	1	1	1	1	487
6	1	1	1	1	467
7	1	1	1	1	451
8	1	1	1	1	440
9	1	1	1	1	430
10	1	1	1	1	425
11	1	1	1	1	430
12	1	1	1	1	440
13	1	1	1	1	455
14	1	1	1	1	476
15	1	1	1	1	497
0	1	1	1	1	519
1	1	1	1	1	542
2	1	1	1	1	556
3	1	1	1	1	563
4	1	1	1	1	568
5	1	1	1	1	563
6	1	1	1	1	551
7	1	1	1	1	540
8	1	1	1	1	519
9	1	1	1	1	504
10	1	1	1	1	483
11	1	1	1	1	463
12	1	1	1	1	451
13	1	1	1	1	440
14	1	1	1	1	435
15	1	1	1	1	435
0	1	1	1	1	444
1	1	1	1	1	455
2	1	1	1	1	473
3	1	1	1	1	494
4	1	1	1	1	512
5	1	1	1	1	529
6	1	1	1	1	543
7	1	1	1	1	550
8	1	1	1	1	550
9	1	1	1	1	543
10	1	1	1	1	531
11	1	1	1	1	515
12	1	1	1	1	496
13	1	1	1	1	478
14	1	1	1	1	455
15	1	1	1	1	440
0	1	1	1	1	425
1	1	1	1	1	415
2	1	1	1	1	412
3	1	1	1	1	415
4	1	1	1	1	423
5	1	1	1	1	440
6	1	1	1	1	455
7	1	1	1	1	476
8	1	1	1	1	496
9	1	1	1	1	513
10	1	1	1	1	527
11	1	1	1	1	531
12	1	1	1	1	531
13	1	1	1	1	526
14	1	1	1	1	512
15	1	1	1	1	496
0	1	1	1	1	476
1	1	1	1	1	455
2	1	1	1	1	433
3	1	1	1	1	415
4	1	1	1	1	399
5	1	1	1	1	387
6	1	1	1	1	384
7	1	1	1	1	384
8	1	1	1	1	391
9	1	1	1	1	408
10	1	1	1	1	423
11	1	1	1	1	448
12	1	1	1	1	467
13	1	1	1	1	487
14	1	1	1	1	502
15	1	1	1	1	510
0	1	1	1	1	511
1	1	1	1	1	504
2	1	1	1	1	496
3	1	1	1	1	480
4	1	1	1	1	463
5	1	1	1	1	444
6	1	1	1	1	428
7	1	1	1	1	412
8	1	1	1	1	398
9	1	1	1	1	387
10	1	1	1	1	384
11	1	1	1	1	387
12	1	1	1	1	396
13	1	1	1	1	412
14	1	1	1	1	430
